Dátum;Vármegye;Fertőzöttek;Új fertőzöttek
2020.09.26;Szabolcs-Szatmár-Bereg vármegye;923;69
2020.09.27;Szabolcs-Szatmár-Bereg vármegye;970;47
2020.09.28;Szabolcs-Szatmár-Bereg vármegye;970;0
2020.09.29;Szabolcs-Szatmár-Bereg vármegye;1006;36
2020.09.30;Szabolcs-Szatmár-Bereg vármegye;1055;49
2020.10.01;Szabolcs-Szatmár-Bereg vármegye;1056;1
2020.10.02;Szabolcs-Szatmár-Bereg vármegye;1174;118
2020.10.03;Szabolcs-Szatmár-Bereg vármegye;1220;46
2020.10.04;Szabolcs-Szatmár-Bereg vármegye;1302;82
2020.10.05;Szabolcs-Szatmár-Bereg vármegye;1328;26
2020.10.06;Szabolcs-Szatmár-Bereg vármegye;1349;21
2020.10.07;Szabolcs-Szatmár-Bereg vármegye;1433;84
2020.10.08;Szabolcs-Szatmár-Bereg vármegye;1444;11
2020.10.09;Szabolcs-Szatmár-Bereg vármegye;1513;69
2020.10.10;Szabolcs-Szatmár-Bereg vármegye;1584;71
2020.10.11;Szabolcs-Szatmár-Bereg vármegye;1706;122
2020.10.12;Szabolcs-Szatmár-Bereg vármegye;1714;8
2020.10.13;Szabolcs-Szatmár-Bereg vármegye;1886;172
2020.10.14;Szabolcs-Szatmár-Bereg vármegye;1923;37
2020.10.15;Szabolcs-Szatmár-Bereg vármegye;1943;20
2020.10.16;Szabolcs-Szatmár-Bereg vármegye;1989;46
2020.10.17;Szabolcs-Szatmár-Bereg vármegye;2090;101
2020.10.18;Szabolcs-Szatmár-Bereg vármegye;2217;127
2020.10.19;Szabolcs-Szatmár-Bereg vármegye;2340;123
2020.10.20;Szabolcs-Szatmár-Bereg vármegye;2351;11
2020.10.21;Szabolcs-Szatmár-Bereg vármegye;2523;172
2020.10.22;Szabolcs-Szatmár-Bereg vármegye;2698;175
2020.10.23;Szabolcs-Szatmár-Bereg vármegye;2847;149
2020.10.24;Szabolcs-Szatmár-Bereg vármegye;2851;4
2020.10.25;Szabolcs-Szatmár-Bereg vármegye;2941;90
2020.10.26;Szabolcs-Szatmár-Bereg vármegye;3178;237
2020.10.27;Szabolcs-Szatmár-Bereg vármegye;3322;144
2020.10.28;Szabolcs-Szatmár-Bereg vármegye;3495;173
2020.10.29;Szabolcs-Szatmár-Bereg vármegye;3624;129
2020.10.30;Szabolcs-Szatmár-Bereg vármegye;3737;113
2020.10.31;Szabolcs-Szatmár-Bereg vármegye;3961;224
2020.11.01;Szabolcs-Szatmár-Bereg vármegye;4055;94
2020.11.02;Szabolcs-Szatmár-Bereg vármegye;4495;440
2020.11.03;Szabolcs-Szatmár-Bereg vármegye;4643;148
2020.11.04;Szabolcs-Szatmár-Bereg vármegye;4977;334
2020.11.05;Szabolcs-Szatmár-Bereg vármegye;5264;287
2020.11.06;Szabolcs-Szatmár-Bereg vármegye;5460;196
2020.11.07;Szabolcs-Szatmár-Bereg vármegye;5662;202
2020.11.08;Szabolcs-Szatmár-Bereg vármegye;5727;65
2020.11.09;Szabolcs-Szatmár-Bereg vármegye;6015;288
2020.11.10;Szabolcs-Szatmár-Bereg vármegye;6236;221
2020.11.11;Szabolcs-Szatmár-Bereg vármegye;6397;161
2020.11.12;Szabolcs-Szatmár-Bereg vármegye;6406;9
2020.11.13;Szabolcs-Szatmár-Bereg vármegye;6405;-1
2020.11.14;Szabolcs-Szatmár-Bereg vármegye;6428;23
2020.11.15;Szabolcs-Szatmár-Bereg vármegye;6443;15
2020.11.16;Szabolcs-Szatmár-Bereg vármegye;7938;1495
2020.11.17;Szabolcs-Szatmár-Bereg vármegye;8216;278
2020.11.18;Szabolcs-Szatmár-Bereg vármegye;8480;264
2020.11.19;Szabolcs-Szatmár-Bereg vármegye;8592;112
2020.11.20;Szabolcs-Szatmár-Bereg vármegye;8702;110
2020.11.21;Szabolcs-Szatmár-Bereg vármegye;8942;240
2020.11.22;Szabolcs-Szatmár-Bereg vármegye;9064;122
2020.11.23;Szabolcs-Szatmár-Bereg vármegye;9229;165
2020.11.24;Szabolcs-Szatmár-Bereg vármegye;9449;220
2020.11.25;Szabolcs-Szatmár-Bereg vármegye;9670;221
2020.11.26;Szabolcs-Szatmár-Bereg vármegye;9966;296
2020.11.27;Szabolcs-Szatmár-Bereg vármegye;10246;280
2020.11.28;Szabolcs-Szatmár-Bereg vármegye;10510;264
2020.11.29;Szabolcs-Szatmár-Bereg vármegye;10723;213
2020.11.30;Szabolcs-Szatmár-Bereg vármegye;11022;299
2020.12.01;Szabolcs-Szatmár-Bereg vármegye;11398;376
2020.12.02;Szabolcs-Szatmár-Bereg vármegye;11548;150
2020.12.03;Szabolcs-Szatmár-Bereg vármegye;11889;341
2020.12.04;Szabolcs-Szatmár-Bereg vármegye;12283;394
2020.12.05;Szabolcs-Szatmár-Bereg vármegye;12454;171
2020.12.06;Szabolcs-Szatmár-Bereg vármegye;12813;359
2020.12.07;Szabolcs-Szatmár-Bereg vármegye;12961;148
2020.12.08;Szabolcs-Szatmár-Bereg vármegye;13068;107
2020.12.09;Szabolcs-Szatmár-Bereg vármegye;13197;129
2020.12.10;Szabolcs-Szatmár-Bereg vármegye;13455;258
2020.12.11;Szabolcs-Szatmár-Bereg vármegye;13752;297
2020.12.12;Szabolcs-Szatmár-Bereg vármegye;13959;207
2020.12.13;Szabolcs-Szatmár-Bereg vármegye;14125;166
2020.12.14;Szabolcs-Szatmár-Bereg vármegye;14269;144
2020.12.15;Szabolcs-Szatmár-Bereg vármegye;14351;82
2020.12.16;Szabolcs-Szatmár-Bereg vármegye;14507;156
2020.12.17;Szabolcs-Szatmár-Bereg vármegye;14662;155
2020.12.18;Szabolcs-Szatmár-Bereg vármegye;14870;208
2020.12.19;Szabolcs-Szatmár-Bereg vármegye;15015;145
2020.12.20;Szabolcs-Szatmár-Bereg vármegye;15138;123
2020.12.21;Szabolcs-Szatmár-Bereg vármegye;15220;82
2020.12.22;Szabolcs-Szatmár-Bereg vármegye;15323;103
2020.12.23;Szabolcs-Szatmár-Bereg vármegye;15398;75
2020.12.24;Szabolcs-Szatmár-Bereg vármegye;15510;112
2020.12.25;Szabolcs-Szatmár-Bereg vármegye;15630;120
2020.12.26;Szabolcs-Szatmár-Bereg vármegye;15711;81
2020.12.27;Szabolcs-Szatmár-Bereg vármegye;15762;51
2020.12.28;Szabolcs-Szatmár-Bereg vármegye;15786;24
2020.12.29;Szabolcs-Szatmár-Bereg vármegye;15848;62
2020.12.30;Szabolcs-Szatmár-Bereg vármegye;15906;58
2020.12.31;Szabolcs-Szatmár-Bereg vármegye;16014;108
2021.01.01;Szabolcs-Szatmár-Bereg vármegye;16121;107
2021.01.02;Szabolcs-Szatmár-Bereg vármegye;16209;88
2021.01.03;Szabolcs-Szatmár-Bereg vármegye;16277;68
2021.01.04;Szabolcs-Szatmár-Bereg vármegye;16324;47
2021.01.05;Szabolcs-Szatmár-Bereg vármegye;16396;72
2021.01.06;Szabolcs-Szatmár-Bereg vármegye;16458;62
2021.01.07;Szabolcs-Szatmár-Bereg vármegye;16576;118
2021.01.08;Szabolcs-Szatmár-Bereg vármegye;16726;150
2021.01.09;Szabolcs-Szatmár-Bereg vármegye;16863;137
2021.01.10;Szabolcs-Szatmár-Bereg vármegye;16930;67
2021.01.11;Szabolcs-Szatmár-Bereg vármegye;16989;59
2021.01.12;Szabolcs-Szatmár-Bereg vármegye;17024;35
2021.01.13;Szabolcs-Szatmár-Bereg vármegye;17063;39
2021.01.14;Szabolcs-Szatmár-Bereg vármegye;17138;75
2021.01.15;Szabolcs-Szatmár-Bereg vármegye;17217;79
2021.01.16;Szabolcs-Szatmár-Bereg vármegye;17288;71
2021.01.17;Szabolcs-Szatmár-Bereg vármegye;17325;37
2021.01.18;Szabolcs-Szatmár-Bereg vármegye;17352;27
2021.01.19;Szabolcs-Szatmár-Bereg vármegye;17409;57
2021.01.20;Szabolcs-Szatmár-Bereg vármegye;17444;35
2021.01.21;Szabolcs-Szatmár-Bereg vármegye;17513;69
2021.01.22;Szabolcs-Szatmár-Bereg vármegye;17580;67
2021.01.23;Szabolcs-Szatmár-Bereg vármegye;17634;54
2021.01.24;Szabolcs-Szatmár-Bereg vármegye;17678;44
2021.01.25;Szabolcs-Szatmár-Bereg vármegye;17723;45
2021.01.26;Szabolcs-Szatmár-Bereg vármegye;17753;30
2021.01.27;Szabolcs-Szatmár-Bereg vármegye;17774;21
2021.01.28;Szabolcs-Szatmár-Bereg vármegye;17827;53
2021.01.29;Szabolcs-Szatmár-Bereg vármegye;17895;68
2021.01.30;Szabolcs-Szatmár-Bereg vármegye;17967;72
2021.01.31;Szabolcs-Szatmár-Bereg vármegye;18008;41
2021.02.01;Szabolcs-Szatmár-Bereg vármegye;18058;50
2021.02.02;Szabolcs-Szatmár-Bereg vármegye;18078;20
2021.02.03;Szabolcs-Szatmár-Bereg vármegye;18110;32
2021.02.04;Szabolcs-Szatmár-Bereg vármegye;18208;98
2021.02.05;Szabolcs-Szatmár-Bereg vármegye;18324;116
2021.02.06;Szabolcs-Szatmár-Bereg vármegye;18413;89
2021.02.07;Szabolcs-Szatmár-Bereg vármegye;18518;105
2021.02.08;Szabolcs-Szatmár-Bereg vármegye;18590;72
2021.02.09;Szabolcs-Szatmár-Bereg vármegye;18677;87
2021.02.10;Szabolcs-Szatmár-Bereg vármegye;18722;45
2021.02.11;Szabolcs-Szatmár-Bereg vármegye;18814;92
2021.02.12;Szabolcs-Szatmár-Bereg vármegye;18928;114
2021.02.13;Szabolcs-Szatmár-Bereg vármegye;19000;72
2021.02.14;Szabolcs-Szatmár-Bereg vármegye;19062;62
2021.02.15;Szabolcs-Szatmár-Bereg vármegye;19145;83
2021.02.16;Szabolcs-Szatmár-Bereg vármegye;19220;75
2021.02.17;Szabolcs-Szatmár-Bereg vármegye;19279;59
2021.02.18;Szabolcs-Szatmár-Bereg vármegye;19415;136
2021.02.19;Szabolcs-Szatmár-Bereg vármegye;19573;158
2021.02.20;Szabolcs-Szatmár-Bereg vármegye;19765;192
2021.02.21;Szabolcs-Szatmár-Bereg vármegye;19913;148
2021.02.22;Szabolcs-Szatmár-Bereg vármegye;20010;97
2021.02.23;Szabolcs-Szatmár-Bereg vármegye;20086;76
2021.02.24;Szabolcs-Szatmár-Bereg vármegye;20164;78
2021.02.25;Szabolcs-Szatmár-Bereg vármegye;20364;200
2021.02.26;Szabolcs-Szatmár-Bereg vármegye;20583;219
2021.02.27;Szabolcs-Szatmár-Bereg vármegye;20882;299
2021.02.28;Szabolcs-Szatmár-Bereg vármegye;21088;206
2021.03.01;Szabolcs-Szatmár-Bereg vármegye;21309;221
2021.03.02;Szabolcs-Szatmár-Bereg vármegye;21467;158
2021.03.03;Szabolcs-Szatmár-Bereg vármegye;21657;190
2021.03.04;Szabolcs-Szatmár-Bereg vármegye;21980;323
2021.03.05;Szabolcs-Szatmár-Bereg vármegye;22339;359
2021.03.06;Szabolcs-Szatmár-Bereg vármegye;22683;344
2021.03.07;Szabolcs-Szatmár-Bereg vármegye;23003;320
2021.03.08;Szabolcs-Szatmár-Bereg vármegye;23178;175
2021.03.09;Szabolcs-Szatmár-Bereg vármegye;23521;343
2021.03.10;Szabolcs-Szatmár-Bereg vármegye;23774;253
2021.03.11;Szabolcs-Szatmár-Bereg vármegye;24285;511
2021.03.12;Szabolcs-Szatmár-Bereg vármegye;24735;450
2021.03.13;Szabolcs-Szatmár-Bereg vármegye;25225;490
2021.03.14;Szabolcs-Szatmár-Bereg vármegye;25598;373
2021.03.15;Szabolcs-Szatmár-Bereg vármegye;25940;342
2021.03.16;Szabolcs-Szatmár-Bereg vármegye;26222;282
2021.03.17;Szabolcs-Szatmár-Bereg vármegye;26430;208
2021.03.18;Szabolcs-Szatmár-Bereg vármegye;26724;294
2021.03.19;Szabolcs-Szatmár-Bereg vármegye;27193;469
2021.03.20;Szabolcs-Szatmár-Bereg vármegye;27821;628
2021.03.21;Szabolcs-Szatmár-Bereg vármegye;28308;487
2021.03.22;Szabolcs-Szatmár-Bereg vármegye;28779;471
2021.03.23;Szabolcs-Szatmár-Bereg vármegye;29185;406
2021.03.24;Szabolcs-Szatmár-Bereg vármegye;29522;337
2021.03.25;Szabolcs-Szatmár-Bereg vármegye;30017;495
2021.03.26;Szabolcs-Szatmár-Bereg vármegye;30675;658
2021.03.27;Szabolcs-Szatmár-Bereg vármegye;31289;614
2021.03.28;Szabolcs-Szatmár-Bereg vármegye;31789;500
2021.03.29;Szabolcs-Szatmár-Bereg vármegye;32190;401
2021.03.30;Szabolcs-Szatmár-Bereg vármegye;32531;341
2021.03.31;Szabolcs-Szatmár-Bereg vármegye;32791;260
2021.04.01;Szabolcs-Szatmár-Bereg vármegye;33255;464
2021.04.02;Szabolcs-Szatmár-Bereg vármegye;33800;545
2021.04.03;Szabolcs-Szatmár-Bereg vármegye;34339;539
2021.04.04;Szabolcs-Szatmár-Bereg vármegye;34701;362
2021.04.05;Szabolcs-Szatmár-Bereg vármegye;34945;244
2021.04.06;Szabolcs-Szatmár-Bereg vármegye;35073;128
2021.04.07;Szabolcs-Szatmár-Bereg vármegye;35203;130
2021.04.08;Szabolcs-Szatmár-Bereg vármegye;35436;233
2021.04.09;Szabolcs-Szatmár-Bereg vármegye;35817;381
2021.04.10;Szabolcs-Szatmár-Bereg vármegye;36333;516
2021.04.11;Szabolcs-Szatmár-Bereg vármegye;36727;394
2021.04.12;Szabolcs-Szatmár-Bereg vármegye;37010;283
2021.04.13;Szabolcs-Szatmár-Bereg vármegye;37194;184
2021.04.14;Szabolcs-Szatmár-Bereg vármegye;37372;178
2021.04.15;Szabolcs-Szatmár-Bereg vármegye;37695;323
2021.04.16;Szabolcs-Szatmár-Bereg vármegye;38046;351
2021.04.17;Szabolcs-Szatmár-Bereg vármegye;38282;236
2021.04.18;Szabolcs-Szatmár-Bereg vármegye;38518;236
2021.04.19;Szabolcs-Szatmár-Bereg vármegye;38717;199
2021.04.20;Szabolcs-Szatmár-Bereg vármegye;38823;106
2021.04.21;Szabolcs-Szatmár-Bereg vármegye;38926;103
2021.04.22;Szabolcs-Szatmár-Bereg vármegye;39114;188
2021.04.23;Szabolcs-Szatmár-Bereg vármegye;39339;225
2021.04.24;Szabolcs-Szatmár-Bereg vármegye;39488;149
2021.04.25;Szabolcs-Szatmár-Bereg vármegye;39572;84
2021.04.26;Szabolcs-Szatmár-Bereg vármegye;39680;108
2021.04.27;Szabolcs-Szatmár-Bereg vármegye;39756;76
2021.04.28;Szabolcs-Szatmár-Bereg vármegye;39811;55
2021.04.29;Szabolcs-Szatmár-Bereg vármegye;39898;87
2021.04.30;Szabolcs-Szatmár-Bereg vármegye;39997;99
2021.05.01;Szabolcs-Szatmár-Bereg vármegye;40072;75
2021.05.02;Szabolcs-Szatmár-Bereg vármegye;40136;64
2021.05.03;Szabolcs-Szatmár-Bereg vármegye;40214;78
2021.05.04;Szabolcs-Szatmár-Bereg vármegye;40253;39
2021.05.05;Szabolcs-Szatmár-Bereg vármegye;40291;38
2021.05.06;Szabolcs-Szatmár-Bereg vármegye;40357;66
2021.05.07;Szabolcs-Szatmár-Bereg vármegye;40428;71
2021.05.08;Szabolcs-Szatmár-Bereg vármegye;40480;52
2021.05.09;Szabolcs-Szatmár-Bereg vármegye;40531;51
2021.05.10;Szabolcs-Szatmár-Bereg vármegye;40563;32
2021.05.11;Szabolcs-Szatmár-Bereg vármegye;40580;17
2021.05.12;Szabolcs-Szatmár-Bereg vármegye;40597;17
2021.05.13;Szabolcs-Szatmár-Bereg vármegye;40648;51
2021.05.14;Szabolcs-Szatmár-Bereg vármegye;40707;59
2021.05.15;Szabolcs-Szatmár-Bereg vármegye;40739;32
2021.05.16;Szabolcs-Szatmár-Bereg vármegye;40777;38
2021.05.17;Szabolcs-Szatmár-Bereg vármegye;40808;31
2021.05.18;Szabolcs-Szatmár-Bereg vármegye;40823;15
2021.05.19;Szabolcs-Szatmár-Bereg vármegye;40841;18
2021.05.20;Szabolcs-Szatmár-Bereg vármegye;40864;23
2021.05.21;Szabolcs-Szatmár-Bereg vármegye;40902;38
2021.05.22;Szabolcs-Szatmár-Bereg vármegye;40950;48
2021.05.23;Szabolcs-Szatmár-Bereg vármegye;40971;21
2021.05.24;Szabolcs-Szatmár-Bereg vármegye;40979;8
2021.05.25;Szabolcs-Szatmár-Bereg vármegye;40991;12
2021.05.26;Szabolcs-Szatmár-Bereg vármegye;41001;10
2021.05.27;Szabolcs-Szatmár-Bereg vármegye;41026;25
2021.05.28;Szabolcs-Szatmár-Bereg vármegye;41043;17
2021.05.29;Szabolcs-Szatmár-Bereg vármegye;41061;18
2021.05.30;Szabolcs-Szatmár-Bereg vármegye;41080;19
2021.05.31;Szabolcs-Szatmár-Bereg vármegye;41087;7
2021.06.01;Szabolcs-Szatmár-Bereg vármegye;41096;9
2021.06.02;Szabolcs-Szatmár-Bereg vármegye;41106;10
2021.06.03;Szabolcs-Szatmár-Bereg vármegye;41112;6
2021.06.04;Szabolcs-Szatmár-Bereg vármegye;41121;9
2021.06.05;Szabolcs-Szatmár-Bereg vármegye;41132;11
2021.06.06;Szabolcs-Szatmár-Bereg vármegye;41135;3
2021.06.07;Szabolcs-Szatmár-Bereg vármegye;41138;3
2021.06.08;Szabolcs-Szatmár-Bereg vármegye;41147;9
2021.06.09;Szabolcs-Szatmár-Bereg vármegye;41150;3
2021.06.10;Szabolcs-Szatmár-Bereg vármegye;41152;2
2021.06.11;Szabolcs-Szatmár-Bereg vármegye;41160;8
2021.06.14;Szabolcs-Szatmár-Bereg vármegye;41168;8
2021.06.15;Szabolcs-Szatmár-Bereg vármegye;41175;7
2021.06.16;Szabolcs-Szatmár-Bereg vármegye;41178;3
2021.06.17;Szabolcs-Szatmár-Bereg vármegye;41180;2
2021.06.18;Szabolcs-Szatmár-Bereg vármegye;41183;3
2021.06.21;Szabolcs-Szatmár-Bereg vármegye;41195;12
2021.06.22;Szabolcs-Szatmár-Bereg vármegye;41198;3
2021.06.23;Szabolcs-Szatmár-Bereg vármegye;41200;2
2021.06.24;Szabolcs-Szatmár-Bereg vármegye;41201;1
2021.06.25;Szabolcs-Szatmár-Bereg vármegye;41202;1
2021.06.28;Szabolcs-Szatmár-Bereg vármegye;41205;3
2021.06.29;Szabolcs-Szatmár-Bereg vármegye;41209;4
2021.06.30;Szabolcs-Szatmár-Bereg vármegye;41210;1
2021.07.01;Szabolcs-Szatmár-Bereg vármegye;41211;1
2021.07.02;Szabolcs-Szatmár-Bereg vármegye;41212;1
2021.07.05;Szabolcs-Szatmár-Bereg vármegye;41215;3
2021.07.06;Szabolcs-Szatmár-Bereg vármegye;41219;4
2021.07.07;Szabolcs-Szatmár-Bereg vármegye;41220;1
2021.07.08;Szabolcs-Szatmár-Bereg vármegye;41223;3
2021.07.09;Szabolcs-Szatmár-Bereg vármegye;41223;0
2021.07.12;Szabolcs-Szatmár-Bereg vármegye;41226;3
2021.07.13;Szabolcs-Szatmár-Bereg vármegye;41226;0
2021.07.14;Szabolcs-Szatmár-Bereg vármegye;41226;0
2021.07.15;Szabolcs-Szatmár-Bereg vármegye;41230;4
2021.07.16;Szabolcs-Szatmár-Bereg vármegye;41232;2
2021.07.19;Szabolcs-Szatmár-Bereg vármegye;41238;6
2021.07.20;Szabolcs-Szatmár-Bereg vármegye;41238;0
2021.07.21;Szabolcs-Szatmár-Bereg vármegye;41240;2
2021.07.22;Szabolcs-Szatmár-Bereg vármegye;41241;1
2021.07.23;Szabolcs-Szatmár-Bereg vármegye;41242;1
2021.07.26;Szabolcs-Szatmár-Bereg vármegye;41244;2
2021.07.27;Szabolcs-Szatmár-Bereg vármegye;41246;2
2021.07.28;Szabolcs-Szatmár-Bereg vármegye;41250;4
2021.07.29;Szabolcs-Szatmár-Bereg vármegye;41251;1
2021.07.30;Szabolcs-Szatmár-Bereg vármegye;41251;0
2021.08.02;Szabolcs-Szatmár-Bereg vármegye;41253;2
2021.08.03;Szabolcs-Szatmár-Bereg vármegye;41253;0
2021.08.04;Szabolcs-Szatmár-Bereg vármegye;41254;1
2021.08.05;Szabolcs-Szatmár-Bereg vármegye;41255;1
2021.08.06;Szabolcs-Szatmár-Bereg vármegye;41255;0
2021.08.09;Szabolcs-Szatmár-Bereg vármegye;41256;1
2021.08.10;Szabolcs-Szatmár-Bereg vármegye;41256;0
2021.08.11;Szabolcs-Szatmár-Bereg vármegye;41260;4
2021.08.12;Szabolcs-Szatmár-Bereg vármegye;41263;3
2021.08.13;Szabolcs-Szatmár-Bereg vármegye;41266;3
2021.08.16;Szabolcs-Szatmár-Bereg vármegye;41272;6
2021.08.17;Szabolcs-Szatmár-Bereg vármegye;41273;1
2021.08.18;Szabolcs-Szatmár-Bereg vármegye;41276;3
2021.08.19;Szabolcs-Szatmár-Bereg vármegye;41279;3
2021.08.23;Szabolcs-Szatmár-Bereg vármegye;41284;5
2021.08.24;Szabolcs-Szatmár-Bereg vármegye;41288;4
2021.08.25;Szabolcs-Szatmár-Bereg vármegye;41288;0
2021.08.26;Szabolcs-Szatmár-Bereg vármegye;41290;2
2021.08.27;Szabolcs-Szatmár-Bereg vármegye;41293;3
2021.08.30;Szabolcs-Szatmár-Bereg vármegye;41302;9
2021.08.31;Szabolcs-Szatmár-Bereg vármegye;41304;2
2021.09.01;Szabolcs-Szatmár-Bereg vármegye;41304;0
2021.09.02;Szabolcs-Szatmár-Bereg vármegye;41312;8
2021.09.03;Szabolcs-Szatmár-Bereg vármegye;41316;4
2021.09.06;Szabolcs-Szatmár-Bereg vármegye;41328;12
2021.09.07;Szabolcs-Szatmár-Bereg vármegye;41330;2
2021.09.08;Szabolcs-Szatmár-Bereg vármegye;41334;4
2021.09.09;Szabolcs-Szatmár-Bereg vármegye;41335;1
2021.09.10;Szabolcs-Szatmár-Bereg vármegye;41342;7
2021.09.13;Szabolcs-Szatmár-Bereg vármegye;41364;22
2021.09.14;Szabolcs-Szatmár-Bereg vármegye;41371;7
2021.09.15;Szabolcs-Szatmár-Bereg vármegye;41383;12
2021.09.16;Szabolcs-Szatmár-Bereg vármegye;41393;10
2021.09.17;Szabolcs-Szatmár-Bereg vármegye;41416;23
2021.09.20;Szabolcs-Szatmár-Bereg vármegye;41446;30
2021.09.21;Szabolcs-Szatmár-Bereg vármegye;41456;10
2021.09.22;Szabolcs-Szatmár-Bereg vármegye;41468;12
2021.09.23;Szabolcs-Szatmár-Bereg vármegye;41487;19
2021.09.24;Szabolcs-Szatmár-Bereg vármegye;41500;13
2021.09.27;Szabolcs-Szatmár-Bereg vármegye;41517;17
2021.09.28;Szabolcs-Szatmár-Bereg vármegye;41520;3
2021.09.29;Szabolcs-Szatmár-Bereg vármegye;41522;2
2021.09.30;Szabolcs-Szatmár-Bereg vármegye;41540;18
2021.10.01;Szabolcs-Szatmár-Bereg vármegye;41556;16
2021.10.04;Szabolcs-Szatmár-Bereg vármegye;41587;31
2021.10.05;Szabolcs-Szatmár-Bereg vármegye;41594;7
2021.10.06;Szabolcs-Szatmár-Bereg vármegye;41609;15
2021.10.07;Szabolcs-Szatmár-Bereg vármegye;41639;30
2021.10.08;Szabolcs-Szatmár-Bereg vármegye;41664;25
2021.10.11;Szabolcs-Szatmár-Bereg vármegye;41713;49
2021.10.12;Szabolcs-Szatmár-Bereg vármegye;41730;17
2021.10.13;Szabolcs-Szatmár-Bereg vármegye;41746;16
2021.10.14;Szabolcs-Szatmár-Bereg vármegye;41774;28
2021.10.15;Szabolcs-Szatmár-Bereg vármegye;41803;29
2021.10.18;Szabolcs-Szatmár-Bereg vármegye;41890;87
2021.10.19;Szabolcs-Szatmár-Bereg vármegye;41919;29
2021.10.20;Szabolcs-Szatmár-Bereg vármegye;41965;46
2021.10.21;Szabolcs-Szatmár-Bereg vármegye;42020;55
2021.10.22;Szabolcs-Szatmár-Bereg vármegye;42077;57
2021.10.25;Szabolcs-Szatmár-Bereg vármegye;42224;147
2021.10.26;Szabolcs-Szatmár-Bereg vármegye;42276;52
2021.10.27;Szabolcs-Szatmár-Bereg vármegye;42345;69
2021.10.28;Szabolcs-Szatmár-Bereg vármegye;42465;120
2021.10.29;Szabolcs-Szatmár-Bereg vármegye;42575;110
2021.11.01;Szabolcs-Szatmár-Bereg vármegye;42876;301
2021.11.02;Szabolcs-Szatmár-Bereg vármegye;42924;48
2021.11.03;Szabolcs-Szatmár-Bereg vármegye;43024;100
2021.11.04;Szabolcs-Szatmár-Bereg vármegye;43263;239
2021.11.05;Szabolcs-Szatmár-Bereg vármegye;43468;205
2021.11.08;Szabolcs-Szatmár-Bereg vármegye;44135;667
2021.11.09;Szabolcs-Szatmár-Bereg vármegye;44329;194
2021.11.10;Szabolcs-Szatmár-Bereg vármegye;44611;282
2021.11.11;Szabolcs-Szatmár-Bereg vármegye;44973;362
2021.11.12;Szabolcs-Szatmár-Bereg vármegye;45313;340
2021.11.15;Szabolcs-Szatmár-Bereg vármegye;46103;790
2021.11.16;Szabolcs-Szatmár-Bereg vármegye;46386;283
2021.11.17;Szabolcs-Szatmár-Bereg vármegye;46824;438
2021.11.18;Szabolcs-Szatmár-Bereg vármegye;47296;472
2021.11.19;Szabolcs-Szatmár-Bereg vármegye;47830;534
2021.11.22;Szabolcs-Szatmár-Bereg vármegye;49066;1236
2021.11.23;Szabolcs-Szatmár-Bereg vármegye;49499;433
2021.11.24;Szabolcs-Szatmár-Bereg vármegye;50238;739
2021.11.25;Szabolcs-Szatmár-Bereg vármegye;50878;640
2021.11.26;Szabolcs-Szatmár-Bereg vármegye;51629;751
2021.11.29;Szabolcs-Szatmár-Bereg vármegye;53350;1721
2021.11.30;Szabolcs-Szatmár-Bereg vármegye;53787;437
2021.12.01;Szabolcs-Szatmár-Bereg vármegye;54455;668
2021.12.02;Szabolcs-Szatmár-Bereg vármegye;55064;609
2021.12.03;Szabolcs-Szatmár-Bereg vármegye;55746;682
2021.12.06;Szabolcs-Szatmár-Bereg vármegye;56992;1246
2021.12.07;Szabolcs-Szatmár-Bereg vármegye;57310;318
2021.12.08;Szabolcs-Szatmár-Bereg vármegye;57811;501
2021.12.09;Szabolcs-Szatmár-Bereg vármegye;58384;573
2021.12.10;Szabolcs-Szatmár-Bereg vármegye;58890;506
2021.12.13;Szabolcs-Szatmár-Bereg vármegye;60042;1152
2021.12.14;Szabolcs-Szatmár-Bereg vármegye;60399;357
2021.12.15;Szabolcs-Szatmár-Bereg vármegye;60836;437
2021.12.16;Szabolcs-Szatmár-Bereg vármegye;61291;455
2021.12.17;Szabolcs-Szatmár-Bereg vármegye;61697;406
2021.12.20;Szabolcs-Szatmár-Bereg vármegye;62473;776
2021.12.21;Szabolcs-Szatmár-Bereg vármegye;62700;227
2021.12.22;Szabolcs-Szatmár-Bereg vármegye;62933;233
2021.12.23;Szabolcs-Szatmár-Bereg vármegye;63210;277
2021.12.27;Szabolcs-Szatmár-Bereg vármegye;63739;529
2021.12.28;Szabolcs-Szatmár-Bereg vármegye;63859;120
2021.12.29;Szabolcs-Szatmár-Bereg vármegye;64074;215
2021.12.30;Szabolcs-Szatmár-Bereg vármegye;64334;260
2021.12.31;Szabolcs-Szatmár-Bereg vármegye;64529;195
2022.01.03;Szabolcs-Szatmár-Bereg vármegye;64859;330
